region,area,suburb,subsuburb,type,land_size,dwell_size,condition,property_age,beds,baths,receptions,studies,garages,pbays,pool,staff,buyer_source,buyer_origin_country,buyer_origin_region,finance_type,list_price,sales_price,value_of_thing
Western Cape,Southern Suburbs,Claremont,Claremont Upper,CLUSTER,620.0,325.0,Excellent,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,5500000.0,4995000.0,358
Western Cape,Southern Suburbs,Claremont,Claremont Upper,CLUSTER,690.0,325.0,Excellent,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,4995000.0,4995000.0,303
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,1041.0,400.0,Excellent,60.0,5.0,4.0,4.0,2.0,4.0,4.0,1,0,Website,South Africa,Western Cape,Bond,7800000.0,7750000.0,24
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,1041.0,420.0,Poor,80.0,4.0,1.0,3.0,0.0,3.0,3.0,0,1,Showhouse,South Africa,Western Cape,Cash,4200000.0,3700000.0,25
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,1105.0,368.0,Good,49.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,Press - Advertisement,South Africa,Western Cape,Bond,5700000.0,5200000.0,170
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,1239.0,450.0,Excellent,60.0,4.0,3.0,3.0,1.0,4.0,1.0,1,1,Boards,South Africa,Western Cape,Bond,8900000.0,8400000.0,199
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,1481.0,337.0,Excellent,79.0,4.0,4.0,3.0,0.0,3.0,6.0,1,1,Press - Advertisement,South Africa,Western Cape,Bond,4850000.0,4600000.0,18
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,1858.0,650.0,Good,62.0,6.0,5.0,3.0,1.0,2.0,5.0,1,1,Referral,South Africa,Western Cape,Cash,8900000.0,8200000.0,209
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,186.0,191.0,Excellent,47.0,3.0,2.5,2.0,0.0,2.0,2.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,3950000.0,3950000.0,3
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,347.0,185.0,Fair,55.0,3.0,1.0,1.0,0.0,1.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Cash,2600000.0,2200000.0,61
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,433.0,300.0,Excellent,10.0,3.0,2.0,3.0,1.0,2.0,2.0,0,0,Walk-in,South Africa,Western Cape,Bond,2950000.0,2700000.0,212
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,491.0,200.0,Excellent,9.0,3.0,3.0,3.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,4800000.0,4275000.0,121
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,496.0,291.0,Good,8.0,4.0,2.0,2.0,1.0,1.0,3.0,0,0,Walk-in,South Africa,Western Cape,Bond,3250000.0,3000000.0,62
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,496.0,320.0,Fair,10.0,3.0,3.0,3.0,1.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,4900000.0,4500000.0,63
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,497.0,260.0,Good,10.0,3.0,2.0,4.0,0.0,3.0,0.0,1,1,Showhouse,South Africa,Western Cape,Cash,5500000.0,4500000.0,310
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,507.0,200.0,Excellent,16.0,3.0,2.0,2.0,1.0,2.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,4500000.0,4250000.0,51
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,524.0,423.0,Excellent,1.0,4.0,4.0,3.0,0.0,4.0,0.0,1,0,Website,South Africa,Western Cape,Bond,6400000.0,6400000.0,294
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,597.0,332.0,Good,40.0,3.0,2.0,3.0,1.0,1.0,2.0,1,0,Walk-in,South Africa,Western Cape,Bond,2700000.0,2500000.0,8
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,598.0,248.0,Excellent,17.0,4.0,3.0,2.0,1.0,0.0,0.0,1,0,Client - Existing,South Africa,Western Cape,Cash,4950000.0,4920000.0,227
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,675.0,520.0,Good,35.0,6.0,4.0,3.0,0.0,1.0,2.0,0,1,Showhouse,South Africa,Western Cape,Bond,4500000.0,3700000.0,87
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,695.0,400.0,Excellent,63.0,4.0,2.0,3.0,0.0,0.0,5.0,1,0,Walk-in,South Africa,Western Cape,Bond,4500000.0,4300000.0,500
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,695.0,550.0,Excellent,10.0,4.0,4.0,3.0,1.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,8000000.0,8000000.0,8
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,701.0,550.0,Excellent,10.0,4.0,3.0,3.0,1.0,2.0,0.0,1,0,Referral,South Africa,Western Cape,Cash,9200000.0,8500000.0,156
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,714.0,458.0,Excellent,10.0,3.0,2.0,3.0,1.0,2.0,2.0,1,1,Referral,South Africa,Western Cape,Cash,6900000.0,6400000.0,31
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,726.0,320.0,Good,7.0,4.0,3.0,4.0,1.0,2.0,0.0,1,0,Telephone,South Africa,Western Cape,Cash,5295000.0,5171000.0,110
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,728.0,500.0,Good,15.0,4.0,3.0,4.0,1.0,2.0,0.0,1,0,Website,South Africa,Western Cape,Cash,8995000.0,8750000.0,87
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,778.0,522.0,Excellent,1.0,5.0,4.0,2.0,1.0,2.0,0.0,1,1,Website,South Africa,Western Cape,Bond,10500000.0,10500000.0,60
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,960.0,400.0,Good,50.0,4.0,3.0,2.0,0.0,2.0,0.0,1,1,Press - Advertisement,South Africa,Western Cape,Bond,3750000.0,3375000.0,40
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,987.0,600.0,Excellent,33.0,4.0,4.0,3.0,0.0,2.0,2.0,1,1,Website,South Africa,Western Cape,Cash,10995000.0,10700000.0,12
Western Cape,Southern Suburbs,Claremont,Claremont Upper,DS HSE,991.0,550.0,Fair,10.0,5.0,5.0,4.0,1.0,2.0,0.0,1,0,Boards,South Africa,Western Cape,Bond,8450000.0,7900000.0,15
Western Cape,Southern Suburbs,Claremont,Claremont Upper,GRG,19.0,19.0,Good,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Telephone,South Africa,Western Cape,Cash,50000.0,48000.0,0
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SEMI,137.0,90.0,Good,30.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,1700000.0,1435000.0,46
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SEMI,228.0,117.0,Fair,86.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1550000.0,1500000.0,1
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1026.0,294.0,Excellent,0.0,4.0,3.0,3.0,1.0,2.0,1.0,1,1,Client - Existing,South Africa,Western Cape,Bond,5950000.0,5200000.0,120
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1040.0,450.0,Good,54.0,4.0,2.0,3.0,1.0,0.0,4.0,1,1,Press - Advertisement,South Africa,Western Cape,Bond,4300000.0,3500000.0,240
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1045.0,180.0,Poor,66.0,3.0,2.0,2.0,1.0,1.0,0.0,0,1,Showhouse,South Africa,Western Cape,Bond,3500000.0,3500000.0,26
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1045.0,321.0,Poor,70.0,5.0,3.0,3.0,1.0,2.0,2.0,1,1,Client - Existing,South Africa,Western Cape,Cash,5650000.0,4400000.0,180
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1063.0,630.0,Fair,80.0,4.0,2.0,3.0,1.0,0.0,5.0,1,1,Website,South Africa,Western Cape,Bond,3950000.0,3400000.0,200
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1166.0,213.0,Fair,77.0,3.0,2.0,3.0,0.0,0.0,5.0,1,1,Showhouse,South Africa,Western Cape,Bond,3295000.0,2900000.0,26
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,12141.0,450.0,Good,80.0,5.0,3.0,4.0,1.0,5.0,0.0,0,1,Showhouse,South Africa,Western Cape,Bond,29000000.0,22500000.0,120
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1221.0,220.0,Good,47.0,3.0,2.0,3.0,0.0,2.0,2.0,1,1,Boards,South Africa,Western Cape,Bond,2950000.0,2900000.0,6
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1296.0,350.0,Good,50.0,3.0,2.0,3.0,1.0,2.0,10.0,1,1,Website,South Africa,Western Cape,Bond,5000000.0,4850000.0,360
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1311.0,311.0,Good,52.0,3.0,3.0,2.0,1.0,4.0,2.0,0,0,Website,South Africa,Western Cape,Bond,4900000.0,4650000.0,123
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1424.0,280.0,Fair,40.0,3.0,3.0,3.0,1.0,2.0,1.0,1,1,Showhouse,South Africa,Western Cape,Cash,5900000.0,5565000.0,548
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1630.0,251.0,Poor,67.0,3.0,2.0,2.0,0.0,2.0,2.0,1,1,Referral,South Africa,Western Cape,Cash,5500000.0,4800000.0,21
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,1684.0,800.0,Good,60.0,9.0,11.0,6.0,1.0,4.0,2.0,1,0,Client - Shared,South Africa,Western Cape,Bond,16000000.0,8500000.0,450
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,2029.0,284.0,Good,42.0,2.0,2.5,3.0,1.0,2.0,3.0,1,1,Showhouse,South Africa,Western Cape,Cash,7500000.0,6900000.0,34
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,2084.0,298.0,Excellent,30.0,4.0,2.0,4.0,1.0,2.0,7.0,1,1,Boards,South Africa,Western Cape,Bond,6850000.0,6500000.0,29
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,2156.0,458.0,Excellent,25.0,5.0,3.0,3.0,1.0,2.0,0.0,1,1,Boards,South Africa,Western Cape,Cash,8800000.0,8000000.0,14
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,2251.0,230.0,Good,40.0,2.0,2.0,2.0,0.0,2.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,3900000.0,3600000.0,38
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,2311.0,265.0,Excellent,63.0,5.0,4.0,3.0,1.0,2.0,0.0,1,1,Boards,South Africa,Western Cape,Cash,6500000.0,5995000.0,330
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,234.0,134.0,Excellent,12.0,3.0,2.0,1.0,0.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,2695000.0,2300000.0,250
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,240.0,240.0,Good,8.0,3.0,2.0,1.0,0.0,2.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,2995000.0,2350000.0,350
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,271.0,100.0,Good,60.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1995000.0,1875000.0,56
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,292.0,180.0,Excellent,70.0,3.0,2.0,2.0,0.0,0.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,1900000.0,1750000.0,7
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,300.0,300.0,Fair,5.0,3.0,3.0,3.0,1.0,2.0,2.0,1,1,Showhouse,South Africa,Western Cape,Bond,2950000.0,2850000.0,156
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,325.0,209.0,Excellent,40.0,3.0,2.0,2.0,0.0,2.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,3750000.0,3300000.0,30
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,333.0,220.0,Good,11.0,4.0,2.0,3.0,1.0,2.0,0.0,1,0,Website,South Africa,Western Cape,Cash,4200000.0,3850000.0,60
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,357.0,149.0,Good,7.0,3.0,2.0,2.0,1.0,2.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,3390000.0,2900000.0,29
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,375.0,120.0,Excellent,100.0,2.0,2.0,2.0,0.0,2.0,2.0,1,1,Website,South Africa,Western Cape,Cash,3800000.0,2746000.0,79
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,376.0,186.0,Good,86.0,3.0,2.0,2.0,1.0,2.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,3300000.0,3050000.0,118
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,398.0,300.0,Good,10.0,3.0,3.0,3.0,0.0,2.0,3.0,0,0,Showhouse,South Africa,Western Cape,Cash,4950000.0,4000000.0,850
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,430.0,380.0,Excellent,5.0,3.0,3.0,2.0,1.0,2.0,1.0,1,0,Showhouse,South Africa,Western Cape,Cash,5300000.0,5000000.0,45
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,437.0,120.0,Fair,40.0,2.0,1.0,2.0,0.0,1.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Cash,2750000.0,2350000.0,14
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,445.0,280.0,Good,40.0,3.0,3.0,1.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,3800000.0,3545000.0,10
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,446.0,180.0,Poor,50.0,2.0,2.0,2.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Bond,2500000.0,2400000.0,5
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,472.0,270.0,Excellent,40.0,4.0,3.0,3.0,0.0,3.0,0.0,1,0,Showhouse,South Africa,Western Cape,Bond,4500000.0,4000000.0,25
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,473.0,242.0,Good,80.0,3.0,3.0,3.0,1.0,2.0,0.0,1,0,Boards,South Africa,Western Cape,Bond,3650000.0,3500000.0,4
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,481.0,100.0,Fair,55.0,3.0,1.0,1.0,0.0,0.0,3.0,0,1,Showhouse,South Africa,Western Cape,Cash,2200000.0,1800000.0,15
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,495.0,190.0,Excellent,80.0,4.0,3.0,3.0,0.0,1.0,0.0,1,1,Boards,South Africa,Western Cape,Cash,3995000.0,3820000.0,3
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,495.0,250.0,Good,25.0,3.0,3.0,2.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Bond,3800000.0,3250000.0,60
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,495.0,350.0,Good,9.0,4.0,3.0,3.0,1.0,2.0,2.0,1,1,Client - Existing,South Africa,Western Cape,Bond,5500000.0,5100000.0,4
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,131.0,Good,90.0,3.0,2.0,3.0,0.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,3200000.0,2830000.0,21
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,197.0,Good,31.0,3.0,3.0,2.0,0.0,0.0,3.0,1,0,Boards,South Africa,Western Cape,Cash,3200000.0,3100000.0,17
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,200.0,Excellent,54.0,2.0,2.0,2.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,2750000.0,2550000.0,37
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,200.0,Fair,60.0,3.0,3.0,2.0,0.0,1.0,2.0,0,1,Showhouse,South Africa,Western Cape,Bond,2900000.0,2700000.0,34
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,200.0,Good,60.0,3.0,2.0,2.0,0.0,1.0,0.0,0,1,Showhouse,South Africa,Western Cape,Bond,2900000.0,2700000.0,18
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,201.0,Good,51.0,4.0,3.0,2.0,0.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,3500000.0,3375000.0,28
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,205.0,Good,73.0,3.0,2.0,2.0,0.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Bond,2950000.0,2800000.0,62
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,496.0,220.0,Excellent,50.0,3.0,2.0,2.0,0.0,2.0,0.0,1,0,Referral,South Africa,Western Cape,Bond,3950000.0,3775000.0,11
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,499.0,200.0,Good,30.0,3.0,2.0,2.0,1.0,2.0,0.0,1,1,Press - Advertisement,South Africa,Western Cape,Bond,2600000.0,2400000.0,105
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,500.0,196.0,Fair,87.0,3.0,3.0,2.0,0.0,1.0,1.0,1,0,Boards,South Africa,Western Cape,Bond,3200000.0,2800000.0,45
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,500.0,420.0,Excellent,0.0,4.0,3.0,2.0,0.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,6400000.0,5750000.0,497
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,500.0,420.0,Excellent,0.0,4.0,3.0,2.0,0.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,6400000.0,5800000.0,439
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,501.0,300.0,Good,30.0,4.0,2.0,3.0,1.0,4.0,0.0,0,0,Website,South Africa,Western Cape,Bond,4200000.0,3800000.0,14
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,510.0,280.0,Excellent,7.0,4.0,3.0,2.0,1.0,2.0,0.0,1,0,Referral,South Africa,Western Cape,Cash,4200000.0,3550000.0,60
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,519.0,260.0,Good,4.0,3.0,2.0,2.0,1.0,2.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,3600000.0,3150000.0,35
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,520.0,229.0,Fair,75.0,3.0,1.5,1.0,1.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Bond,2500000.0,2450000.0,5
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,524.0,260.0,Good,53.0,3.0,3.0,2.0,0.0,1.0,3.0,0,0,Referral,South Africa,Western Cape,Cash,4250000.0,3850000.0,177
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,526.0,32.0,Excellent,5.0,3.0,2.0,2.0,1.0,2.0,3.0,1,0,Boards,South Africa,Western Cape,Cash,4550000.0,4100000.0,69
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,527.0,197.0,Good,30.0,2.0,2.0,3.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,3300000.0,3150000.0,46
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,529.0,250.0,Good,21.0,2.0,2.0,2.0,0.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,4400000.0,4240000.0,10
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,544.0,160.0,Excellent,50.0,3.0,3.0,3.0,1.0,0.0,2.0,1,0,Press - Advertisement,South Africa,Western Cape,Bond,3950000.0,3700000.0,120
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,545.0,150.0,Poor,40.0,3.0,0.0,2.0,1.0,1.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1900000.0,1750000.0,33
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,587.0,200.0,Poor,175.0,3.0,1.0,2.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1650000.0,1450000.0,7
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,600.0,400.0,Fair,18.0,3.0,3.0,2.0,1.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Bond,4200000.0,3800000.0,47
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,639.0,285.0,Excellent,53.0,4.0,4.0,4.0,1.0,2.0,1.0,1,0,Walk-in,South Africa,Western Cape,Cash,5600000.0,5200000.0,25
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,692.0,300.0,Good,80.0,3.0,2.0,3.0,0.0,1.0,2.0,1,1,Showhouse,South Africa,Western Cape,Bond,3950000.0,3200000.0,270
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,708.0,350.0,Good,70.0,3.0,3.0,3.0,1.0,2.0,2.0,1,1,Showhouse,South Africa,Western Cape,Bond,4700000.0,4100000.0,167
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,710.0,480.0,Good,13.0,3.0,2.0,3.0,0.0,2.0,0.0,0,1,Press - Advertisement,South Africa,Western Cape,Bond,4200000.0,3900000.0,128
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,734.0,500.0,Excellent,3.0,5.0,4.0,3.0,1.0,2.0,3.0,1,1,Showhouse,South Africa,Western Cape,Cash,10200000.0,8000000.0,151
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,755.0,209.0,Good,42.0,3.0,3.0,3.0,1.0,2.0,2.0,1,1,Walk-in,South Africa,Western Cape,Cash,3800000.0,3500000.0,10
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,762.0,350.0,Excellent,5.0,3.0,2.0,1.0,1.0,3.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,6900000.0,6200000.0,30
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,787.0,261.0,Good,48.0,3.0,2.0,3.0,0.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,2990000.0,2700000.0,150
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,800.0,180.0,Poor,35.0,2.0,2.0,2.0,0.0,2.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,3900000.0,3500000.0,5
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,843.0,380.0,Fair,40.0,4.0,3.0,3.0,1.0,2.0,3.0,1,1,Client - Existing,South Africa,Western Cape,Cash,5200000.0,4100000.0,0
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,901.0,200.0,Fair,60.0,3.0,1.0,2.0,0.0,0.0,3.0,1,0,Referral,South Africa,Western Cape,Cash,2500000.0,2500000.0,7
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,906.0,240.0,Poor,82.0,4.0,2.0,1.0,0.0,1.0,3.0,0,0,Boards,South Africa,Western Cape,Bond,3420000.0,2500000.0,143
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,935.0,400.0,Excellent,18.0,4.0,4.0,4.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,5950000.0,5600000.0,116
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,950.0,480.0,Good,20.0,2.0,3.0,2.0,1.0,2.0,2.0,0,0,Boards,South Africa,Western Cape,Cash,5500000.0,5000000.0,20
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,953.0,221.0,Fair,50.0,3.0,3.0,2.0,1.0,2.0,0.0,1,0,Client - Existing,South Africa,Western Cape,Cash,4200000.0,4200000.0,0
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,956.0,600.0,Excellent,2.0,5.0,4.0,3.0,1.0,2.0,2.0,0,1,Boards,South Africa,Western Cape,Cash,8995000.0,8250000.0,4
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,991.0,291.0,Fair,82.0,4.0,2.0,3.0,1.0,1.0,2.0,1,1,Website,South Africa,Western Cape,Bond,3700000.0,3300000.0,24
Western Cape,Southern Suburbs,Claremont,Claremont Upper,SS HSE,998.0,320.0,Good,40.0,4.0,2.0,0.0,1.0,3.0,2.0,1,1,Showhouse,South Africa,Western Cape,Bond,5300000.0,4950000.0,176
Western Cape,Southern Suburbs,Claremont,Claremont Upper,VCNT,1239.0,0.0,Excellent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,5500000.0,4300000.0,60
Western Cape,Southern Suburbs,Claremont,Claremont Upper,VCNT,186.0,0.0,Excellent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,1150000.0,1120000.0,21
Western Cape,Southern Suburbs,Claremont,Claremont Upper,VCNT,788.0,0.0,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,4000000.0,3800000.0,0
Western Cape,Southern Suburbs,Claremont,Claremont Upper,VCNT,9210.0,0.0,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,7750000.0,7200000.0,35
Western Cape,Southern Suburbs,Claremont,Lynfrae,CLUSTER,325.0,180.0,Good,10.0,3.0,2.0,2.0,0.0,2.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,2500000.0,2300000.0,5
Western Cape,Southern Suburbs,Claremont,Lynfrae,DS HSE,192.0,143.0,Excellent,1.0,3.0,3.0,1.0,1.0,0.0,2.0,0,0,Referral,South Africa,Western Cape,Bond,2400000.0,2400000.0,165
Western Cape,Southern Suburbs,Claremont,Lynfrae,DS HSE,192.0,143.0,Excellent,1.0,3.0,3.0,1.0,1.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Bond,2100000.0,2100000.0,81
Western Cape,Southern Suburbs,Claremont,Lynfrae,DS HSE,265.0,152.0,Excellent,1.0,4.0,3.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,2200000.0,2200000.0,8
Western Cape,Southern Suburbs,Claremont,Lynfrae,DS HSE,265.0,152.0,Excellent,1.0,4.0,3.0,1.0,0.0,0.0,2.0,1,0,Website,Australia,,Cash,2500000.0,2500000.0,56
